card_identifier,categoryId,chapter,cleanName,directLowPrice,extCardType,extCharacterVersion,extClassification,extCostInk,extDescription,extFlavorText,extInkType,extInkwellIcononCard,extLoreValue,extMoveCost,extNumber,extPromoType,extProperty,extRarity,extStrength,extWillpower,groupId,highPrice,imageCount,imageUrl,lowPrice,marketPrice,midPrice,modifiedOn,name,productId,subTypeName,url
92/204 EN 2,71,2023,Ray Easygoing Firefly,,Character,Easygoing Firefly,Storyborn;Ally,5,<strong>Evasive</strong> <em>(Only characters with Evasive can challenge this character.)</em>,"<em>He may be hard to follow, but his heart isn't.</em>",Emerald,Yes,3,,92/204,,Princess and the Frog,Common,3,3,23303,4.95,1,https://tcgplayer-cdn.tcgplayer.com/product/527250_200w.jpg,0.01,0.06,0.15,2025-04-15T19:01:33.227,Ray - Easygoing Firefly,527250,Normal,https://cpt.tcgcsv.com/0Wd6
116/204 EN 2,71,2023,Mother Gothel Withered and Wicked,,Character,Withered and Wicked,Storyborn;Villain,2,<strong>[What Have You Done?!]</strong> This character enters play with 3 damage.,<em>Her feelings are written all over her face.</em>,Ruby,Yes,1,,116/204,,Tangled,Uncommon,3,4,23303,4.95,1,https://tcgplayer-cdn.tcgplayer.com/product/527253_200w.jpg,0.07,0.13,0.2,2025-04-15T18:43:29.03,Mother Gothel - Withered and Wicked,527253,Normal,https://cpt.tcgcsv.com/5Wd6
116/204 EN 2,71,2023,Mother Gothel Withered and Wicked,,Character,Withered and Wicked,Storyborn;Villain,2,<strong>[What Have You Done?!]</strong> This character enters play with 3 damage.,<em>Her feelings are written all over her face.</em>,Ruby,Yes,1,,116/204,,Tangled,Uncommon,3,4,23303,10.0,1,https://tcgplayer-cdn.tcgplayer.com/product/527253_200w.jpg,0.7,1.15,1.15,2025-04-15T18:43:29.03,Mother Gothel - Withered and Wicked,527253,Cold Foil,https://cpt.tcgcsv.com/5Wd6
14/204 EN 2,71,2023,Mufasa Betrayed Leader,,Character,Betrayed Leader,Storyborn;King;Mentor,5,"<strong>[The Sun Will Set]</strong> When this character is banished, you may reveal the top card of your deck. If it's a character card, you may play that character for free and they enter play exerted. Otherwise, put it on the top of your deck.",,Amber,Yes,2,,14/204,,Lion King,Legendary,3,3,23303,55.0,1,https://tcgplayer-cdn.tcgplayer.com/product/527263_200w.jpg,10.99,17.55,19.56,2025-04-15T18:25:01.193,Mufasa - Betrayed Leader,527263,Cold Foil,https://cpt.tcgcsv.com/hWd6
14/204 EN 2,71,2023,Mufasa Betrayed Leader,,Character,Betrayed Leader,Storyborn;King;Mentor,5,"<strong>[The Sun Will Set]</strong> When this character is banished, you may reveal the top card of your deck. If it's a character card, you may play that character for free and they enter play exerted. Otherwise, put it on the top of your deck.",,Amber,Yes,2,,14/204,,Lion King,Legendary,3,3,23303,32.99,1,https://tcgplayer-cdn.tcgplayer.com/product/527263_200w.jpg,2.89,4.18,7.0,2025-04-15T18:25:01.193,Mufasa - Betrayed Leader,527263,Normal,https://cpt.tcgcsv.com/hWd6
45/204 EN 2,71,2023,Kuzco Wanted Llama,,Character,Wanted Llama,Storyborn;King,2,"<strong>[Ok, Where am I?]</strong> When this character is banished, you may draw a card.","<em>""So there I was. Perfectly in control of the situation.""</em>",Amethyst,Yes,1,,45/204,,Emperor's New Groove,Common,1,2,23303,5.0,1,https://tcgplayer-cdn.tcgplayer.com/product/527266_200w.jpg,0.25,0.6,0.61,2025-04-15T18:54:33.127,Kuzco - Wanted Llama,527266,Cold Foil,https://cpt.tcgcsv.com/lWd6
45/204 EN 2,71,2023,Kuzco Wanted Llama,,Character,Wanted Llama,Storyborn;King,2,"<strong>[Ok, Where am I?]</strong> When this character is banished, you may draw a card.","<em>""So there I was. Perfectly in control of the situation.""</em>",Amethyst,Yes,1,,45/204,,Emperor's New Groove,Common,1,2,23303,15.0,1,https://tcgplayer-cdn.tcgplayer.com/product/527266_200w.jpg,0.01,0.06,0.15,2025-04-15T18:54:33.127,Kuzco - Wanted Llama,527266,Normal,https://cpt.tcgcsv.com/lWd6
61/204 EN 2,71,2023,Yzma Without Beauty Sleep,,Character,Without Beauty Sleep,Storyborn;Villain;Sorcerer,3,,"<em>Yzma: âLlamas! All I see when I close my eyes is llamas!â <br>Kronk: ""Weird. I just saw one in the flood. Poor little guy.""</em>",Amethyst,Yes,1,,61/204,,Emperor's New Groove,Uncommon,3,4,23303,4.95,1,https://tcgplayer-cdn.tcgplayer.com/product/527269_200w.jpg,0.01,0.06,0.15,2025-04-15T18:49:36.087,Yzma - Without Beauty Sleep,527269,Normal,https://cpt.tcgcsv.com/pWd6
61/204 EN 2,71,2023,Yzma Without Beauty Sleep,,Character,Without Beauty Sleep,Storyborn;Villain;Sorcerer,3,,"<em>Yzma: âLlamas! All I see when I close my eyes is llamas!â <br>Kronk: ""Weird. I just saw one in the flood. Poor little guy.""</em>",Amethyst,Yes,1,,61/204,,Emperor's New Groove,Uncommon,3,4,23303,3.99,1,https://tcgplayer-cdn.tcgplayer.com/product/527269_200w.jpg,0.07,0.28,0.31,2025-04-15T18:49:36.087,Yzma - Without Beauty Sleep,527269,Cold Foil,https://cpt.tcgcsv.com/pWd6
74/204 EN 2,71,2023,Cheshire Cat Always Grinning,,Character,Always Grinning,Storyborn,2,,"<em>Alice felt quite confused. âBut I donât see much ink here at all. How can the flood still be changing the Inklands?"" <br>âThings are always changing, you know,â said the cat. âIt would be quite a change if they didnât.""</em>",Emerald,Yes,1,,74/204,,Alice in Wonderland,Uncommon,3,2,23303,4.95,1,https://tcgplayer-cdn.tcgplayer.com/product/527271_200w.jpg,0.03,0.15,0.19,2025-04-15T18:26:11.727,Cheshire Cat - Always Grinning,527271,Normal,https://cpt.tcgcsv.com/rWd6
74/204 EN 2,71,2023,Cheshire Cat Always Grinning,,Character,Always Grinning,Storyborn,2,,"<em>Alice felt quite confused. âBut I donât see much ink here at all. How can the flood still be changing the Inklands?"" <br>âThings are always changing, you know,â said the cat. âIt would be quite a change if they didnât.""</em>",Emerald,Yes,1,,74/204,,Alice in Wonderland,Uncommon,3,2,23303,3.99,1,https://tcgplayer-cdn.tcgplayer.com/product/527271_200w.jpg,0.2,0.33,0.43,2025-04-15T18:26:11.727,Cheshire Cat - Always Grinning,527271,Cold Foil,https://cpt.tcgcsv.com/rWd6
93/204 EN 2,71,2023,The Queen Disguised Peddler,,Character,Disguised Peddler,Storyborn;Villain;Queen,3,"<strong>[A Perfect Disguise]</strong> [Exert], Choose and discard a character card â Gain lore equal to the discarded character's lore.","<em>""This is no ordinary apple . . .""</em>",Emerald,No,,,93/204,,Snow White,Super Rare,2,3,23303,10.0,1,https://tcgplayer-cdn.tcgplayer.com/product/527273_200w.jpg,0.25,0.92,1.05,2025-04-15T18:40:12.78,The Queen - Disguised Peddler,527273,Cold Foil,https://cpt.tcgcsv.com/tWd6
93/204 EN 2,71,2023,The Queen Disguised Peddler,,Character,Disguised Peddler,Storyborn;Villain;Queen,3,"<strong>[A Perfect Disguise]</strong> [Exert], Choose and discard a character card â Gain lore equal to the discarded character's lore.","<em>""This is no ordinary apple . . .""</em>",Emerald,No,,,93/204,,Snow White,Super Rare,2,3,23303,4.95,1,https://tcgplayer-cdn.tcgplayer.com/product/527273_200w.jpg,0.01,0.23,0.35,2025-04-15T18:40:12.78,The Queen - Disguised Peddler,527273,Normal,https://cpt.tcgcsv.com/tWd6
108/204 EN 2,71,2023,Fidget Ratigans Henchman,,Character,Ratigan's Henchman,Dreamborn;Ally,3,<strong>Evasive</strong> <em>(Only characters with Evasive can challenge this character.)</em>,<em>When a normal henchman just won't cut it.</em>,Ruby,Yes,1,,108/204,,The Great Mouse Detective,Common,3,2,23303,40.04,1,https://tcgplayer-cdn.tcgplayer.com/product/527274_200w.jpg,0.01,0.04,0.1,2025-04-15T18:22:30.13,Fidget - Ratigan's Henchman,527274,Normal,https://cpt.tcgcsv.com/vWd6
108/204 EN 2,71,2023,Fidget Ratigans Henchman,,Character,Ratigan's Henchman,Dreamborn;Ally,3,<strong>Evasive</strong> <em>(Only characters with Evasive can challenge this character.)</em>,<em>When a normal henchman just won't cut it.</em>,Ruby,Yes,1,,108/204,,The Great Mouse Detective,Common,3,2,23303,5.0,1,https://tcgplayer-cdn.tcgplayer.com/product/527274_200w.jpg,0.03,0.16,0.25,2025-04-15T18:22:30.13,Fidget - Ratigan's Henchman,527274,Cold Foil,https://cpt.tcgcsv.com/vWd6
109/204 EN 2,71,2023,Honest John Not That Honest,,Character,Not That Honest,Storyborn;Villain,3,"<strong>[Easy Street]</strong> Whenever you play a Floodborn character, each opponent loses 1 lore.","<em>""A thing like that ought to be worth a fortune to someone!""</em>",Ruby,No,1,,109/204,,Pinocchio,Rare,2,3,23303,15.0,1,https://tcgplayer-cdn.tcgplayer.com/product/527275_200w.jpg,0.2,0.44,0.55,2025-04-15T18:48:27.923,Honest John - Not That Honest,527275,Cold Foil,https://cpt.tcgcsv.com/wWd6
109/204 EN 2,71,2023,Honest John Not That Honest,,Character,Not That Honest,Storyborn;Villain,3,"<strong>[Easy Street]</strong> Whenever you play a Floodborn character, each opponent loses 1 lore.","<em>""A thing like that ought to be worth a fortune to someone!""</em>",Ruby,No,1,,109/204,,Pinocchio,Rare,2,3,23303,5.0,1,https://tcgplayer-cdn.tcgplayer.com/product/527275_200w.jpg,0.03,0.13,0.25,2025-04-15T18:48:27.923,Honest John - Not That Honest,527275,Normal,https://cpt.tcgcsv.com/wWd6
121/204 EN 2,71,2023,Ratigan Very Large Mouse,,Character,Very Large Mouse,Storyborn;Villain,5,"<strong>[This Is My Kingdom]</strong> When you play this character, exert chosen opposing character with 3 Strength or less. Choose one of your characters and ready them. They can't quest for the rest of this turn.","<em>âThis time, nothing, not even Basil, can stand in my way!â</em>",Ruby,No,2,,121/204,,The Great Mouse Detective,Rare,3,3,23303,11.0,1,https://tcgplayer-cdn.tcgplayer.com/product/527276_200w.jpg,0.25,0.79,0.79,2025-04-15T19:01:46.757,Ratigan - Very Large Mouse,527276,Cold Foil,https://cpt.tcgcsv.com/xWd6
121/204 EN 2,71,2023,Ratigan Very Large Mouse,,Character,Very Large Mouse,Storyborn;Villain,5,"<strong>[This Is My Kingdom]</strong> When you play this character, exert chosen opposing character with 3 Strength or less. Choose one of your characters and ready them. They can't quest for the rest of this turn.","<em>âThis time, nothing, not even Basil, can stand in my way!â</em>",Ruby,No,2,,121/204,,The Great Mouse Detective,Rare,3,3,23303,5.0,1,https://tcgplayer-cdn.tcgplayer.com/product/527276_200w.jpg,0.1,0.19,0.25,2025-04-15T19:01:46.757,Ratigan - Very Large Mouse,527276,Normal,https://cpt.tcgcsv.com/xWd6
149/204 EN 2,71,2023,Hiram Flaversham Toymaker,,Character,Toymaker,Storyborn;Inventor,4,"<strong>[Artificer]</strong> When you play this character and whenever he quests, you may banish one of your items to draw 2 cards.",<em>His creations are even more wondrous with the Illuminary's resources at his fingertips.</em>,Sapphire,Yes,1,,149/204,,The Great Mouse Detective,Rare,1,6,23303,29.99,1,https://tcgplayer-cdn.tcgplayer.com/product/527277_200w.jpg,0.23,0.59,1.0,2025-04-15T18:48:07.087,Hiram Flaversham - Toymaker,527277,Normal,https://cpt.tcgcsv.com/zWd6
149/204 EN 2,71,2023,Hiram Flaversham Toymaker,,Character,Toymaker,Storyborn;Inventor,4,"<strong>[Artificer]</strong> When you play this character and whenever he quests, you may banish one of your items to draw 2 cards.",<em>His creations are even more wondrous with the Illuminary's resources at his fingertips.</em>,Sapphire,Yes,1,,149/204,,The Great Mouse Detective,Rare,1,6,23303,39.99,1,https://tcgplayer-cdn.tcgplayer.com/product/527277_200w.jpg,7.0,8.76,16.0,2025-04-15T18:48:07.087,Hiram Flaversham - Toymaker,527277,Cold Foil,https://cpt.tcgcsv.com/zWd6
156/204 EN 2,71,2023,Owl Logical Lecturer,,Character,Logical Lecturer,Storyborn;Ally,1,,"<em>âFor instance, based on the quality of the light and the subtle change in wind direction, I can safely say that it is time for tea.â</em>",Sapphire,Yes,1,,156/204,,Winnie the Pooh,Common,2,2,23303,40.03,1,https://tcgplayer-cdn.tcgplayer.com/product/527278_200w.jpg,0.01,0.03,0.1,2025-04-15T19:00:32.343,Owl - Logical Lecturer,527278,Normal,https://cpt.tcgcsv.com/BWd6
156/204 EN 2,71,2023,Owl Logical Lecturer,,Character,Logical Lecturer,Storyborn;Ally,1,,"<em>âFor instance, based on the quality of the light and the subtle change in wind direction, I can safely say that it is time for tea.â</em>",Sapphire,Yes,1,,156/204,,Winnie the Pooh,Common,2,2,23303,3.99,1,https://tcgplayer-cdn.tcgplayer.com/product/527278_200w.jpg,0.08,0.2,0.25,2025-04-15T19:00:32.343,Owl - Logical Lecturer,527278,Cold Foil,https://cpt.tcgcsv.com/BWd6
194/204 EN 2,71,2023,The Huntsman Reluctant Enforcer,,Character,Reluctant Enforcer,Storyborn;Ally,2,"<strong>[Change of Heart]</strong> Whenever this character quests, you may draw a card, then choose and discard a card.","<em>""Run away, hide! In the woods, anywhere!""</em>",Steel,Yes,2,,194/204,,Snow White,Rare,1,1,23303,4.95,1,https://tcgplayer-cdn.tcgplayer.com/product/527293_200w.jpg,0.01,0.09,0.2,2025-04-15T18:53:43.353,The Huntsman - Reluctant Enforcer,527293,Normal,https://cpt.tcgcsv.com/TWd6
194/204 EN 2,71,2023,The Huntsman Reluctant Enforcer,,Character,Reluctant Enforcer,Storyborn;Ally,2,"<strong>[Change of Heart]</strong> Whenever this character quests, you may draw a card, then choose and discard a card.","<em>""Run away, hide! In the woods, anywhere!""</em>",Steel,Yes,2,,194/204,,Snow White,Rare,1,1,23303,3.99,1,https://tcgplayer-cdn.tcgplayer.com/product/527293_200w.jpg,0.2,0.51,0.55,2025-04-15T18:53:43.353,The Huntsman - Reluctant Enforcer,527293,Cold Foil,https://cpt.tcgcsv.com/TWd6
200/204 EN 2,71,2023,Pick a Fight,,Action,,,2,Chosen character can challenge ready characters this turn.,"<em>""I'm gonna wreck it!""</em>",Steel,No,,,200/204,,Wreck It Ralph,Uncommon,,,23303,40.09,1,https://tcgplayer-cdn.tcgplayer.com/product/527296_200w.jpg,0.03,0.09,0.19,2025-04-15T18:30:31.11,Pick a Fight,527296,Normal,https://cpt.tcgcsv.com/XWd6
200/204 EN 2,71,2023,Pick a Fight,,Action,,,2,Chosen character can challenge ready characters this turn.,"<em>""I'm gonna wreck it!""</em>",Steel,No,,,200/204,,Wreck It Ralph,Uncommon,,,23303,9.0,1,https://tcgplayer-cdn.tcgplayer.com/product/527296_200w.jpg,0.1,0.32,0.4,2025-04-15T18:30:31.11,Pick a Fight,527296,Cold Foil,https://cpt.tcgcsv.com/XWd6
44/204 EN 2,71,2023,Jiminy Cricket Pinocchios Conscience,,Character,Pinocchio's Conscience,Storyborn;Mentor,2,"<strong>Evasive</strong> <em>(Only characters with Evasive can challenge this character.)</em>
<br><strong>[That Still, Small Voice]</strong> When you play this character, if you have a character named Pinocchio in play, you may draw a card.""","<em>""Say, that's pretty swell.""</em>",Amethyst,Yes,1,,44/204,,Pinocchio,Common,1,2,23303,3.99,1,https://tcgplayer-cdn.tcgplayer.com/product/527302_200w.jpg,0.05,0.15,0.25,2025-04-15T18:51:59.39,Jiminy Cricket - Pinocchio's Conscience,527302,Cold Foil,https://cpt.tcgcsv.com/3Xd6
44/204 EN 2,71,2023,Jiminy Cricket Pinocchios Conscience,,Character,Pinocchio's Conscience,Storyborn;Mentor,2,"<strong>Evasive</strong> <em>(Only characters with Evasive can challenge this character.)</em>
<br><strong>[That Still, Small Voice]</strong> When you play this character, if you have a character named Pinocchio in play, you may draw a card.""","<em>""Say, that's pretty swell.""</em>",Amethyst,Yes,1,,44/204,,Pinocchio,Common,1,2,23303,40.06,1,https://tcgplayer-cdn.tcgplayer.com/product/527302_200w.jpg,0.01,0.06,0.1,2025-04-15T18:51:59.39,Jiminy Cricket - Pinocchio's Conscience,527302,Normal,https://cpt.tcgcsv.com/3Xd6
55/204 EN 2,71,2023,Peter Pans Shadow Not Sewn On,,Character,Not Sewn On,Storyborn;Ally,4,"<strong>Evasive</strong> <em>(Only characters with Evasive can challenge this character.)</em>
<br><strong>Rush</strong> <em>(This character can challenge the turn they're played.)</em>
<br><strong>[Tiptoe]</strong> Your other characters with <strong>Rush</strong> gain <strong>Evasive</strong>.",,Amethyst,No,2,,55/204,,Peter Pan,Super Rare,2,3,23303,9.0,1,https://tcgplayer-cdn.tcgplayer.com/product/527309_200w.jpg,0.8,1.44,1.62,2025-04-15T18:55:48.727,Peter Pan's Shadow - Not Sewn On,527309,Cold Foil,https://cpt.tcgcsv.com/cXd6
55/204 EN 2,71,2023,Peter Pans Shadow Not Sewn On,,Character,Not Sewn On,Storyborn;Ally,4,"<strong>Evasive</strong> <em>(Only characters with Evasive can challenge this character.)</em>
<br><strong>Rush</strong> <em>(This character can challenge the turn they're played.)</em>
<br><strong>[Tiptoe]</strong> Your other characters with <strong>Rush</strong> gain <strong>Evasive</strong>.",,Amethyst,No,2,,55/204,,Peter Pan,Super Rare,2,3,23303,6.5,1,https://tcgplayer-cdn.tcgplayer.com/product/527309_200w.jpg,0.1,0.3,0.43,2025-04-15T18:55:48.727,Peter Pan's Shadow - Not Sewn On,527309,Normal,https://cpt.tcgcsv.com/cXd6
137/204 EN 2,71,2023,Alice Growing Girl,,Character,Growing Girl,Dreamborn;Hero,3,"<strong>[Good Advice]</strong> Your other characters gain <strong>Support</strong>. <em>(Whenever they quest, you may add their Strength to another chosen character's Strength this turn.)</em>
<br><strong>[What Did I Do?]</strong> While this character has 10 Strength or more, she gets +4 Lore.",,Sapphire,Yes,1,,137/204,,Alice in Wonderland,Legendary,1,4,23303,29.98,1,https://tcgplayer-cdn.tcgplayer.com/product/527528_200w.jpg,1.0,2.24,3.99,2025-04-15T18:13:45.587,Alice - Growing Girl,527528,Normal,https://cpt.tcgcsv.com/B0f6
137/204 EN 2,71,2023,Alice Growing Girl,,Character,Growing Girl,Dreamborn;Hero,3,"<strong>[Good Advice]</strong> Your other characters gain <strong>Support</strong>. <em>(Whenever they quest, you may add their Strength to another chosen character's Strength this turn.)</em>
<br><strong>[What Did I Do?]</strong> While this character has 10 Strength or more, she gets +4 Lore.",,Sapphire,Yes,1,,137/204,,Alice in Wonderland,Legendary,1,4,23303,24.99,1,https://tcgplayer-cdn.tcgplayer.com/product/527528_200w.jpg,7.0,8.3,10.0,2025-04-15T18:13:45.587,Alice - Growing Girl,527528,Cold Foil,https://cpt.tcgcsv.com/B0f6
204/204 EN 2,71,2023,Weight Set,,Item,,,3,"<strong>[Training]</strong> Whenever you play a character with 4 Strength or more, you may pay 1 Ink to draw a card.",<em>Personally endorsed by Hercules himself!</em>,Steel,Yes,,,204/204,,Hercules,Rare,,,23303,4.99,1,https://tcgplayer-cdn.tcgplayer.com/product/527529_200w.jpg,0.1,0.22,0.25,2025-04-15T18:44:35.577,Weight Set,527529,Normal,https://cpt.tcgcsv.com/C0f6
204/204 EN 2,71,2023,Weight Set,,Item,,,3,"<strong>[Training]</strong> Whenever you play a character with 4 Strength or more, you may pay 1 Ink to draw a card.",<em>Personally endorsed by Hercules himself!</em>,Steel,Yes,,,204/204,,Hercules,Rare,,,23303,5.0,1,https://tcgplayer-cdn.tcgplayer.com/product/527529_200w.jpg,0.37,0.82,0.83,2025-04-15T18:44:35.577,Weight Set,527529,Cold Foil,https://cpt.tcgcsv.com/C0f6
123/204 EN 2,71,2023,Raya Leader of Heart,,Character,Leader of Heart,Floodborn;Hero;Princess,6,"<strong>Shift</strong> 4 <em>(You may pay 4 Ink to play this on top of one of your characters named Raya.)</em>
<br><strong>[Champion of Kumandra]</strong> Whenever this character challenges a damaged character, she takes no damage from the challenge.",,Ruby,Yes,2,,123/204,,Raya and the Last Dragon,Super Rare,5,3,23303,35.0,1,https://tcgplayer-cdn.tcgplayer.com/product/527530_200w.jpg,0.05,0.18,0.25,2025-04-15T19:01:10.3,Raya - Leader of Heart,527530,Normal,https://cpt.tcgcsv.com/D0f6
123/204 EN 2,71,2023,Raya Leader of Heart,,Character,Leader of Heart,Floodborn;Hero;Princess,6,"<strong>Shift</strong> 4 <em>(You may pay 4 Ink to play this on top of one of your characters named Raya.)</em>
<br><strong>[Champion of Kumandra]</strong> Whenever this character challenges a damaged character, she takes no damage from the challenge.",,Ruby,Yes,2,,123/204,,Raya and the Last Dragon,Super Rare,5,3,23303,20.0,1,https://tcgplayer-cdn.tcgplayer.com/product/527530_200w.jpg,0.39,0.59,0.74,2025-04-15T19:01:10.3,Raya - Leader of Heart,527530,Cold Foil,https://cpt.tcgcsv.com/D0f6
20/204 EN 2,71,2023,Rapunzel Sunshine,,Character,Sunshine,Dreamborn;Hero;Princess,2,<strong>[Magic Hair]</strong> [Exert] â Remove up to 2 damage from chosen character.,<em>âWe can all make the world a little brighter in our own way.â</em>,Amber,Yes,1,,20/204,,Tangled,Common,1,4,23303,4.95,1,https://tcgplayer-cdn.tcgplayer.com/product/527531_200w.jpg,0.01,0.08,0.15,2025-04-15T19:02:08.557,Rapunzel - Sunshine,527531,Normal,https://cpt.tcgcsv.com/F0f6
20/204 EN 2,71,2023,Rapunzel Sunshine,,Character,Sunshine,Dreamborn;Hero;Princess,2,<strong>[Magic Hair]</strong> [Exert] â Remove up to 2 damage from chosen character.,<em>âWe can all make the world a little brighter in our own way.â</em>,Amber,Yes,1,,20/204,,Tangled,Common,1,4,23303,5.0,1,https://tcgplayer-cdn.tcgplayer.com/product/527531_200w.jpg,0.15,0.28,0.34,2025-04-15T19:02:08.557,Rapunzel - Sunshine,527531,Cold Foil,https://cpt.tcgcsv.com/F0f6
181/204 EN 2,71,2023,Hercules Divine Hero,,Character,Divine Hero,Floodborn;Hero;Deity;Prince,6,"<strong>Shift</strong> 4 <em>(You may pay 4 Ink to play this on top of one of your characters named Hercules.)</em> 
<br><strong>Resist</strong> +2 <em>(Damage dealt to this character is reduced by 2.)</em>",<em>A good guy to have around when something wrecks your inkworks.</em>,Steel,Yes,2,,181/204,,Hercules,Rare,6,3,23303,5.99,1,https://tcgplayer-cdn.tcgplayer.com/product/527532_200w.jpg,0.31,0.78,1.45,2025-04-15T18:47:46.973,Hercules - Divine Hero,527532,Cold Foil,https://cpt.tcgcsv.com/G0f6
181/204 EN 2,71,2023,Hercules Divine Hero,,Character,Divine Hero,Floodborn;Hero;Deity;Prince,6,"<strong>Shift</strong> 4 <em>(You may pay 4 Ink to play this on top of one of your characters named Hercules.)</em> 
<br><strong>Resist</strong> +2 <em>(Damage dealt to this character is reduced by 2.)</em>",<em>A good guy to have around when something wrecks your inkworks.</em>,Steel,Yes,2,,181/204,,Hercules,Rare,6,3,23303,4.95,1,https://tcgplayer-cdn.tcgplayer.com/product/527532_200w.jpg,0.15,0.38,0.49,2025-04-15T18:47:46.973,Hercules - Divine Hero,527532,Normal,https://cpt.tcgcsv.com/G0f6
171/204 EN 2,71,2023,Beast Forbidding Recluse,,Character,Forbidding Recluse,Dreamborn;Hero;Prince,4,"<strong>[You're Not Welcome Here]</strong> When you play this character, you may deal 1 damage to chosen character.",<em>Woe to the one who draws his gaze.</em>,Steel,Yes,1,,171/204,,Beauty and the Beast,Common,3,4,23303,5.09,1,https://tcgplayer-cdn.tcgplayer.com/product/527533_200w.jpg,0.09,0.27,0.27,2025-04-15T18:19:09.68,Beast - Forbidding Recluse,527533,Cold Foil,https://cpt.tcgcsv.com/H0f6
171/204 EN 2,71,2023,Beast Forbidding Recluse,,Character,Forbidding Recluse,Dreamborn;Hero;Prince,4,"<strong>[You're Not Welcome Here]</strong> When you play this character, you may deal 1 damage to chosen character.",<em>Woe to the one who draws his gaze.</em>,Steel,Yes,1,,171/204,,Beauty and the Beast,Common,3,4,23303,11.5,1,https://tcgplayer-cdn.tcgplayer.com/product/527533_200w.jpg,0.01,0.03,0.1,2025-04-15T18:19:09.68,Beast - Forbidding Recluse,527533,Normal,https://cpt.tcgcsv.com/H0f6
154/204 EN 2,71,2023,Nick Wilde Wily Fox,,Character,Wily Fox,Storyborn;Ally,4,"<strong>[It's Called a Hustle]</strong> When you play this character, you may return an item card named Pawpsicle from your discard to your hand.","<em>""Itâs criminal how good these things taste!â</em>",Sapphire,Yes,2,,154/204,,Zootopia,Uncommon,2,4,23303,7.99,1,https://tcgplayer-cdn.tcgplayer.com/product/527534_200w.jpg,0.28,0.55,0.61,2025-04-15T18:46:47.62,Nick Wilde - Wily Fox,527534,Cold Foil,https://cpt.tcgcsv.com/J0f6
154/204 EN 2,71,2023,Nick Wilde Wily Fox,,Character,Wily Fox,Storyborn;Ally,4,"<strong>[It's Called a Hustle]</strong> When you play this character, you may return an item card named Pawpsicle from your discard to your hand.","<em>""Itâs criminal how good these things taste!â</em>",Sapphire,Yes,2,,154/204,,Zootopia,Uncommon,2,4,23303,5.0,1,https://tcgplayer-cdn.tcgplayer.com/product/527534_200w.jpg,0.01,0.12,0.24,2025-04-15T18:46:47.62,Nick Wilde - Wily Fox,527534,Normal,https://cpt.tcgcsv.com/J0f6
169/204 EN 2,71,2023,Pawpsicle,,Item,,,1,"<strong>[Jumbo Pop]</strong> When you play this item, you may draw a card.
<br><strong>[That's Redwood]</strong> Banish this item â Remove up to 2 damage from chosen character.",,Sapphire,Yes,,,169/204,,Zootopia,Common,,,23303,19.0,1,https://tcgplayer-cdn.tcgplayer.com/product/527535_200w.jpg,0.02,3.51,6.88,2025-04-15T18:55:12.557,Pawpsicle,527535,Cold Foil,https://cpt.tcgcsv.com/K0f6
169/204 EN 2,71,2023,Pawpsicle,,Item,,,1,"<strong>[Jumbo Pop]</strong> When you play this item, you may draw a card.
<br><strong>[That's Redwood]</strong> Banish this item â Remove up to 2 damage from chosen character.",,Sapphire,Yes,,,169/204,,Zootopia,Common,,,23303,4.95,1,https://tcgplayer-cdn.tcgplayer.com/product/527535_200w.jpg,0.01,0.31,0.35,2025-04-15T18:55:12.557,Pawpsicle,527535,Normal,https://cpt.tcgcsv.com/K0f6
131/204 EN 2,71,2023,The Most Diabolical Scheme,,Action,,Song,3,"<em>(A character with cost 3 or more can [Exert] to sing this song for free.)</em>
<br>Banish chosen Villain of yours to banish chosen character.","<em>Now comes the real tour de force  <br>Tricky and wicked, of course</em>",Ruby,No,,,131/204,,The Great Mouse Detective,Uncommon,,,23303,4.95,1,https://tcgplayer-cdn.tcgplayer.com/product/527540_200w.jpg,0.01,0.07,0.15,2025-04-15T18:53:32.67,The Most Diabolical Scheme,527540,Normal,https://cpt.tcgcsv.com/Q0f6
131/204 EN 2,71,2023,The Most Diabolical Scheme,,Action,,Song,3,"<em>(A character with cost 3 or more can [Exert] to sing this song for free.)</em>
<br>Banish chosen Villain of yours to banish chosen character.","<em>Now comes the real tour de force  <br>Tricky and wicked, of course</em>",Ruby,No,,,131/204,,The Great Mouse Detective,Uncommon,,,23303,9.0,1,https://tcgplayer-cdn.tcgplayer.com/product/527540_200w.jpg,0.19,0.27,0.33,2025-04-15T18:53:32.67,The Most Diabolical Scheme,527540,Cold Foil,https://cpt.tcgcsv.com/Q0f6
36/204 EN 2,71,2023,Blue Fairy Rewarding Good Deeds,,Character,Rewarding Good Deeds,Storyborn;Ally;Fairy,2,"<strong>Evasive</strong> <em>(Only characters with Evasive can challenge this character.)</em>
<br><strong>[Ethereal Glow]</strong> Whenever you play a Floodborn character, you may draw a card.",<em>âTo make Geppettoâs wish come true will be entirely up to you.â âBlue Fairy</em>,Amethyst,Yes,1,,36/204,,Pinocchio,Uncommon,1,1,23303,9.0,1,https://tcgplayer-cdn.tcgplayer.com/product/527542_200w.jpg,0.48,0.86,0.95,2025-04-15T18:20:37.653,Blue Fairy - Rewarding Good Deeds,527542,Cold Foil,https://cpt.tcgcsv.com/S0f6
